ID_Word	ID_Synset	Synset
40330	None	None	# que
40343	None	None	# que
40403	None	None	# que
40406	None	None	# que
40420	None	None	# que
40425	None	None	# que
40509	None	None	# que
40607	None	None	# que
40624	None	None	# que
40635	None	None	# que
40665	None	None	# que
40672	None	None	# que
40688	None	None	# que
40735	None	None	# que
40751	None	None	# que
40759	None	None	# que
40806	None	None	# que
40857	None	None	# que
40863	None	None	# que
40032	36576	complaint.n.03	# queja
40549	36807	complaint.n.03	# queja
40810	36922	groan.v.01	# queja
40427	36762	groan.v.01	# quejar
40034	None	None	# quien
40413	None	None	# quien
40035	36577	want.v.02	# querer
40280	36697	want.v.02	# querer
40180	36644	want.v.02	# querer
40792	None	None	# 
40449	None	None	# 
40351	36730	make.v.03	# realizar
40454	36772	make.v.03	# realizar
40190	36649	derive.v.02	# recibir
40095	None	None	# 
40257	36679	bill.n.02	# recibir
40400	36752	ad.n.01	# reclamar
40526	None	None	# 
40826	36932	refund.v.01	# reintegrar
40805	None	None	# 
40513	None	None	# 
40005	36567	respect.n.03	# respetar
40386	36745	respect.n.03	# respetar
40836	36937	respect.n.03	# respetar
40417	36758	react.v.01	# responder
40869	36953	reaction.n.03	# respuesta
40563	36813	restaurant.n.01	# restaurante
40705	36879	restaurant.n.01	# restaurante
39954	None	None	# 
40595	36832	remainder.n.01	# restar
40145	None	None	# 
40083	36602	check.v.01	# revisar
40112	36614	check.v.01	# revisar
40007	None	None	# 
40569	36818	relish.n.03	# sabor
40576	36822	relish.n.03	# sabor
40466	None	None	# salio
40581	36824	sauce.n.01	# salsa
40042	None	None	# se
40071	None	None	# se
40074	None	None	# se
40125	None	None	# se
40142	None	None	# se
40426	None	None	# se
40531	None	None	# se
40543	None	None	# se
40551	None	None	# se
40652	None	None	# se
40678	None	None	# se
40752	None	None	# se
40784	None	None	# se
40809	None	None	# se
40824	None	None	# se
40864	None	None	# se
40346	36729	seal.v.02	# sellar
40599	36833	fantastic.s.02	# sensacional
40131	None	None	# 
40044	36583	be.v.01	# ser
39994	36562	service.n.01	# servicio
40121	36619	service.n.01	# servicio
40137	36625	service.n.01	# servicio
40173	36640	service.n.01	# servicio
40189	36648	service.n.01	# servicio
40668	36864	service.n.01	# servicio
40730	36892	service.n.01	# servicio
40772	36909	service.n.01	# servicio
40832	36935	service.n.01	# servicio
40306	36711	service.n.01	# servicio
40856	36946	service.n.01	# servicio
40092	36606	mister.n.01	# señor
40490	36787	mister.n.01	# señor
39966	36551	mister.n.01	# señor
40037	36578	mister.n.01	# señor
40701	36877	mister.n.01	# señor
39977	None	None	# si
40410	None	None	# si
40616	None	None	# si
40286	36700	be.v.01	# ser
40760	None	None	# 
40208	36656	constantly.r.02	# siempre
40300	36709	stay.v.01	# seguir
40129	36622	succeeding.a.01	# siguiente
39943	36541	topographic_point.n.01	# sitiar
40117	36617	topographic_point.n.01	# sitiar
40123	None	None	# 
40444	None	None	# 
40628	None	None	# so
40649	None	None	# sobrar
40043	36582	necessitate.v.01	# solicitar
40782	36914	be.v.01	# ser
40756	None	None	# su
40868	None	None	# su
40077	36599	increase.v.02	# subir
40298	36708	suggestion.n.02	# sugerencia
40584	36826	suggestion.n.02	# sugerencia
40734	36894	suggestion.n.02	# sugerencia
40072	36597	hint.v.01	# sugerir
40022	36573	superintendent.n.02	# supervisor
40305	None	None	# su
40539	None	None	# tal
40638	None	None	# 
40110	36613	either.r.01	# tampoco
40038	36579	so.r.01	# tan
40603	36836	fee.n.01	# tarifa
39950	None	None	# 
40284	None	None	# 
40690	36871	give_birth.v.01	# tener
40307	36712	give_birth.v.01	# tener
40632	36851	give_birth.v.01	# tener
40738	36896	give_birth.v.01	# tener
40362	36734	tapeworm.n.01	# tenia
40568	36817	tapeworm.n.01	# tenia
40575	36821	tapeworm.n.01	# tenia
40267	36688	give_birth.v.01	# tener
40327	36721	give_birth.v.01	# tener
40683	None	None	# 
40651	36859	red_wine.n.01	# tinto
40336	36726	kind.n.01	# tipo
40084	None	None	# todo
40768	None	None	# todo
40765	None	None	# todo
40169	None	None	# 
40755	36902	choose.v.01	# tomar
40015	36570	employee.n.01	# trabajador
40750	36901	occupation.n.01	# trabajar
40673	None	None	# 
40452	None	None	# 
40356	36732	trout.n.02	# trucha
39979	36556	traveler.n.01	# turista
40753	None	None	# turnar
39942	None	None	# uno
40318	None	None	# uno
40471	None	None	# uno
40617	None	None	# uno
39957	None	None	# unir
40182	None	None	# unir
40198	None	None	# unir
40355	None	None	# unir
40358	None	None	# unir
40383	None	None	# unir
40518	None	None	# unir
40534	None	None	# unir
40739	None	None	# unir
40814	None	None	# unir
40424	None	None	# 
40803	None	None	# unir
40151	None	None	# uno
40853	None	None	# uno
40331	None	None	# usted
40211	36657	user.n.01	# usuario
40477	None	None	# 
40589	None	None	# 
40609	36840	use.v.01	# utilizar
40646	36858	use.v.01	# utilizar
40625	None	None	# 
40063	None	None	# 
40075	36598	travel.v.01	# ir
40415	36757	travel.v.01	# ir
40639	36854	travel.v.01	# ir
40804	36920	travel.v.01	# ir
40218	36661	variable.a.01	# variable
40078	None	None	# 
40501	36791	perceive.v.01	# ver
40439	36768	cruddy.s.01	# verde
40505	None	None	# 
40503	36792	television.n.01	# video
40795	None	None	# 
40802	None	None	# 
40395	36750	vinegar.n.01	# vinagre
39980	36557	arrive.v.01	# venir
40163	36638	arrive.v.01	# venir
40069	36595	visible.a.01	# visible
40326	36720	visit.v.03	# visita
40250	36675	sight.n.03	# ver
40818	36927	book.n.02	# volumen
40816	36926	make.v.02	# volver
39960	None	None	# y
39997	None	None	# y
40002	None	None	# y
40008	None	None	# y
40026	None	None	# y
40040	None	None	# y
40047	None	None	# y
40061	None	None	# y
40108	None	None	# y
40160	None	None	# y
40188	None	None	# y
40221	None	None	# y
40238	None	None	# y
40272	None	None	# y
40296	None	None	# y
40357	None	None	# y
40396	None	None	# y
40440	None	None	# y
40483	None	None	# y
40572	None	None	# y
40579	None	None	# y
40614	None	None	# y
40643	None	None	# y
40656	None	None	# y
40704	None	None	# y
40710	None	None	# y
40758	None	None	# y
40779	None	None	# y
40798	None	None	# y
40843	None	None	# y
40855	None	None	# y
40089	36605	already.r.01	# ya
40312	36715	already.r.01	# ya
40510	36794	already.r.01	# ya
40623	36847	already.r.01	# ya
40811	36923	already.r.01	# ya
40068	36594	district.n.01	# zona
40409	None	None	# ¿
